
---------- Begin Simulation Statistics ----------
simSeconds                                   0.074905                       # Number of seconds simulated (Second)
simTicks                                  74904758000                       # Number of ticks simulated (Tick)
finalTick                                 74904758000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    172.08                       # Real time elapsed on the host (Second)
hostTickRate                                435282322                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     715664                       # Number of bytes of host memory used (Byte)
simInsts                                     75350800                       # Number of instructions simulated (Count)
simOps                                       83866290                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   437874                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     487359                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         74904758                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.994080                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.005955                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.branchPred.lookups                12879972                       # Number of BP lookups (Count)
system.cpu.branchPred.condPredicted           9048449                       # Number of conditional branches predicted (Count)
system.cpu.branchPred.condIncorrect             85431                       # Number of conditional branches incorrect (Count)
system.cpu.branchPred.BTBLookups              4665199                       # Number of BTB lookups (Count)
system.cpu.branchPred.BTBUpdates                41114                       # Number of BTB updates (Count)
system.cpu.branchPred.BTBHits                 4563478                       # Number of BTB hits (Count)
system.cpu.branchPred.BTBHitRatio            0.978196                       # BTB Hit Ratio (Ratio)
system.cpu.branchPred.RASUsed                 1699619                       # Number of times the RAS was used to get a target. (Count)
system.cpu.branchPred.RASIncorrect               7981                       # Number of incorrect RAS predictions. (Count)
system.cpu.branchPred.indirectLookups          141812                       # Number of indirect predictor lookups. (Count)
system.cpu.branchPred.indirectHits               6318                       # Number of indirect target hits. (Count)
system.cpu.branchPred.indirectMisses           135494                       # Number of indirect misses. (Count)
system.cpu.branchPred.indirectMispredicted          944                       # Number of mispredicted indirect branches. (Count)
system.cpu.branchPred.tage.longestMatchProviderCorrect      4075344                       # Number of times TAGE Longest Match is the provider and the prediction is correct (Count)
system.cpu.branchPred.tage.altMatchProviderCorrect        22302                       # Number of times TAGE Alt Match is the provider and the prediction is correct (Count)
system.cpu.branchPred.tage.bimodalAltMatchProviderCorrect           88                       # Number of times TAGE Alt Match is the bimodal and it is the provider and the prediction is correct (Count)
system.cpu.branchPred.tage.bimodalProviderCorrect      4801559                       # Number of times there are no hits on the TAGE tables and the bimodal prediction is correct (Count)
system.cpu.branchPred.tage.longestMatchProviderWrong        59361                       # Number of times TAGE Longest Match is the provider and the prediction is wrong (Count)
system.cpu.branchPred.tage.altMatchProviderWrong        14939                       # Number of times TAGE Alt Match is the provider and the prediction is wrong (Count)
system.cpu.branchPred.tage.bimodalAltMatchProviderWrong           63                       # Number of times TAGE Alt Match is the bimodal and it is the provider and the prediction is wrong (Count)
system.cpu.branchPred.tage.bimodalProviderWrong         1351                       # Number of times there are no hits on the TAGE tables and the bimodal prediction is wrong (Count)
system.cpu.branchPred.tage.altMatchProviderWouldHaveHit        18656                       # Number of times TAGE Longest Match is the provider, the prediction is wrong and Alt Match prediction was correct (Count)
system.cpu.branchPred.tage.longestMatchProviderWouldHaveHit         6550                       # Number of times TAGE Alt Match is the provider, the prediction is wrong and Longest Match prediction was correct (Count)
system.cpu.branchPred.tage.longestMatchProvider::0            0                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::1      1007259                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::2      1308315                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::3       705011                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::4       462524                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::5       277680                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::6       217118                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::7       194039                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.altMatchProvider::0      2243424                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::1       671956                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::2       564556                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::3       300229                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::4       140936                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::5       143278                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::6       107567                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::7            0                       # TAGE provider for alt match (Count)
system.cpu.commitStats0.numInsts             75350800                       # Number of instructions committed (thread level) (Count)
system.cpu.commitStats0.numOps               83866290                       # Number of ops (including micro ops) committed (thread level) (Count)
system.cpu.commitStats0.numInstsNotNOP              0                       # Number of instructions committed excluding NOPs or prefetches (Count)
system.cpu.commitStats0.numOpsNotNOP                0                       # Number of Ops (including micro ops) Simulated (Count)
system.cpu.commitStats0.cpi                  0.994080                       # CPI: cycles per instruction (thread level) ((Cycle/Count))
system.cpu.commitStats0.ipc                  1.005955                       # IPC: instructions per cycle (thread level) ((Count/Cycle))
system.cpu.commitStats0.numMemRefs                  0                       # Number of memory references committed (Count)
system.cpu.commitStats0.numFpInsts                  0                       # Number of float instructions (Count)
system.cpu.commitStats0.numIntInsts                 0                       # Number of integer instructions (Count)
system.cpu.commitStats0.numLoadInsts                0                       # Number of load instructions (Count)
system.cpu.commitStats0.numStoreInsts               0                       # Number of store instructions (Count)
system.cpu.commitStats0.numVecInsts                 0                       # Number of vector instructions (Count)
system.cpu.commitStats0.committedInstType::InstPrefetch            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::VectorUnitStrideLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::VectorUnitStrideStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::VectorUnitStrideMaskLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::VectorUnitStrideMaskStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::VectorStridedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::VectorStridedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::VectorIndexedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::VectorIndexedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::VectorUnitStrideFaultOnlyFirstLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::VectorWholeRegisterLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::VectorWholeRegisterStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::VectorIntegerArith            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::VectorFloatArith            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::VectorFloatConvert            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::VectorIntegerReduce            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::VectorFloatReduce            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::VectorMisc            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::VectorIntegerExtension            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::VectorConfig            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::total     83866290                       # Class of committed instruction. (Count)
system.cpu.dcache.demandHits::cpu.data        9294105                       # number of demand (read+write) hits (Count)
system.cpu.dcache.demandHits::total           9294105                       # number of demand (read+write) hits (Count)
system.cpu.dcache.overallHits::cpu.data       9294105                       # number of overall hits (Count)
system.cpu.dcache.overallHits::total          9294105                       # number of overall hits (Count)
system.cpu.dcache.demandMisses::cpu.data          632                       # number of demand (read+write) misses (Count)
system.cpu.dcache.demandMisses::total             632                       # number of demand (read+write) misses (Count)
system.cpu.dcache.overallMisses::cpu.data          632                       # number of overall misses (Count)
system.cpu.dcache.overallMisses::total            632                       # number of overall misses (Count)
system.cpu.dcache.demandMissLatency::cpu.data     51495000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.dcache.demandMissLatency::total     51495000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.dcache.overallMissLatency::cpu.data     51495000                       # number of overall miss ticks (Tick)
system.cpu.dcache.overallMissLatency::total     51495000                       # number of overall miss ticks (Tick)
system.cpu.dcache.demandAccesses::cpu.data      9294737                       # number of demand (read+write) accesses (Count)
system.cpu.dcache.demandAccesses::total       9294737                       # number of demand (read+write) accesses (Count)
system.cpu.dcache.overallAccesses::cpu.data      9294737                       # number of overall (read+write) accesses (Count)
system.cpu.dcache.overallAccesses::total      9294737                       # number of overall (read+write) accesses (Count)
system.cpu.dcache.demandMissRate::cpu.data     0.000068                       # miss rate for demand accesses (Ratio)
system.cpu.dcache.demandMissRate::total      0.000068                       # miss rate for demand accesses (Ratio)
system.cpu.dcache.overallMissRate::cpu.data     0.000068                       # miss rate for overall accesses (Ratio)
system.cpu.dcache.overallMissRate::total     0.000068                       # miss rate for overall accesses (Ratio)
system.cpu.dcache.demandAvgMissLatency::cpu.data 81479.430380                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.dcache.demandAvgMissLatency::total 81479.430380                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.dcache.overallAvgMissLatency::cpu.data 81479.430380                       # average overall miss latency ((Tick/Count))
system.cpu.dcache.overallAvgMissLatency::total 81479.430380                       # average overall miss latency ((Tick/Count))
system.cpu.dcache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.dcache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.dcache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.dcache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.dcache.avgBlocked::no_mshrs            nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.dcache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.dcache.writebacks::writebacks            3                       # number of writebacks (Count)
system.cpu.dcache.writebacks::total                 3                       # number of writebacks (Count)
system.cpu.dcache.demandMshrHits::cpu.data          102                       # number of demand (read+write) MSHR hits (Count)
system.cpu.dcache.demandMshrHits::total           102                       # number of demand (read+write) MSHR hits (Count)
system.cpu.dcache.overallMshrHits::cpu.data          102                       # number of overall MSHR hits (Count)
system.cpu.dcache.overallMshrHits::total          102                       # number of overall MSHR hits (Count)
system.cpu.dcache.demandMshrMisses::cpu.data          530                       # number of demand (read+write) MSHR misses (Count)
system.cpu.dcache.demandMshrMisses::total          530                       # number of demand (read+write) MSHR misses (Count)
system.cpu.dcache.overallMshrMisses::cpu.data          530                       # number of overall MSHR misses (Count)
system.cpu.dcache.overallMshrMisses::total          530                       # number of overall MSHR misses (Count)
system.cpu.dcache.demandMshrMissLatency::cpu.data     42646000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.dcache.demandMshrMissLatency::total     42646000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.dcache.overallMshrMissLatency::cpu.data     42646000                       # number of overall MSHR miss ticks (Tick)
system.cpu.dcache.overallMshrMissLatency::total     42646000                       # number of overall MSHR miss ticks (Tick)
system.cpu.dcache.demandMshrMissRate::cpu.data     0.000057                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.dcache.demandMshrMissRate::total     0.000057                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.dcache.overallMshrMissRate::cpu.data     0.000057                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.dcache.overallMshrMissRate::total     0.000057                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.dcache.demandAvgMshrMissLatency::cpu.data 80464.150943                       # average overall mshr miss latency ((Tick/Count))
system.cpu.dcache.demandAvgMshrMissLatency::total 80464.150943                       # average overall mshr miss latency ((Tick/Count))
system.cpu.dcache.overallAvgMshrMissLatency::cpu.data 80464.150943                       # average overall mshr miss latency ((Tick/Count))
system.cpu.dcache.overallAvgMshrMissLatency::total 80464.150943                       # average overall mshr miss latency ((Tick/Count))
system.cpu.dcache.replacements                      5                       # number of replacements (Count)
system.cpu.dcache.LoadLockedReq.hits::cpu.data          356                       # number of LoadLockedReq hits (Count)
system.cpu.dcache.LoadLockedReq.hits::total          356                       # number of LoadLockedReq hits (Count)
system.cpu.dcache.LoadLockedReq.accesses::cpu.data          356                       # number of LoadLockedReq accesses(hits+misses) (Count)
system.cpu.dcache.LoadLockedReq.accesses::total          356                       # number of LoadLockedReq accesses(hits+misses) (Count)
system.cpu.dcache.ReadReq.hits::cpu.data      4453045                       # number of ReadReq hits (Count)
system.cpu.dcache.ReadReq.hits::total         4453045                       # number of ReadReq hits (Count)
system.cpu.dcache.ReadReq.misses::cpu.data          400                       # number of ReadReq misses (Count)
system.cpu.dcache.ReadReq.misses::total           400                       # number of ReadReq misses (Count)
system.cpu.dcache.ReadReq.missLatency::cpu.data     32477000                       # number of ReadReq miss ticks (Tick)
system.cpu.dcache.ReadReq.missLatency::total     32477000                       # number of ReadReq miss ticks (Tick)
system.cpu.dcache.ReadReq.accesses::cpu.data      4453445                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.dcache.ReadReq.accesses::total      4453445                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.dcache.ReadReq.missRate::cpu.data     0.000090                       # miss rate for ReadReq accesses (Ratio)
system.cpu.dcache.ReadReq.missRate::total     0.000090                       # miss rate for ReadReq accesses (Ratio)
system.cpu.dcache.ReadReq.avgMissLatency::cpu.data 81192.500000                       # average ReadReq miss latency ((Tick/Count))
system.cpu.dcache.ReadReq.avgMissLatency::total 81192.500000                       # average ReadReq miss latency ((Tick/Count))
system.cpu.dcache.ReadReq.mshrHits::cpu.data           22                       # number of ReadReq MSHR hits (Count)
system.cpu.dcache.ReadReq.mshrHits::total           22                       # number of ReadReq MSHR hits (Count)
system.cpu.dcache.ReadReq.mshrMisses::cpu.data          378                       # number of ReadReq MSHR misses (Count)
system.cpu.dcache.ReadReq.mshrMisses::total          378                       # number of ReadReq MSHR misses (Count)
system.cpu.dcache.ReadReq.mshrMissLatency::cpu.data     29962000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.dcache.ReadReq.mshrMissLatency::total     29962000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.dcache.ReadReq.mshrMissRate::cpu.data     0.000085                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.dcache.ReadReq.mshrMissRate::total     0.000085                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.dcache.ReadReq.avgMshrMissLatency::cpu.data 79264.550265                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.dcache.ReadReq.avgMshrMissLatency::total 79264.550265                       # average ReadReq mshr miss latency ((Tick/Count))
